,hotel,review,stars
24, Astera Resort Canggu by Ini Vie Hospitality,"Menginap villa di bali yang lagi viral di canggu,baru masuk sudah di sapa dengan senyuman hospitality 🌟🌟🌟🌟🌟the best nih astera canggu dan kamar nya sangat mewah,modern,nyaman buat kami yang honeymoon an,terima kasih astera canggu dan staff nya (trio)yang selalu membantu kami dari awal check in sampai check out,keep it up your best service for leading best villa in bali",5
25, Astera Resort Canggu by Ini Vie Hospitality,"Bagus sekali kamar nya, bersih dan nyaman. Selain itu staff juga sangat ramah. Lokasi sangat strategis. Untuk mencari makanan sangat mudah dan banyak. Selain itu, untuk kolam renang bersih dan jacuzi nya juga oke.",5
26, Astera Resort Canggu by Ini Vie Hospitality,"Tetap pertahankan pelayanan yang baik, karyawan yang ramah, tempat yang bersih dan rapi, wangi pokoknya the best villa in canggu, makanan murah dan enak, oiya sistem yang keren memakai alexa semuanya di atur oleh alexa",5
27, Astera Resort Canggu by Ini Vie Hospitality,"Everything its good.. excellent. Keep it up, sangat menyenangkan selama stay disini, staff yang ramah dan sangat membantu sekali. Bakalan balik kesini lagi kalo liburan kebali thanks untuk hospitaly yg keren",5
28, Astera Resort Canggu by Ini Vie Hospitality,"Sangat memuaskan. Pelayanan bagus bgt. Helpfull. Kamar bersih, baru. Lokasi oke, ruangan luasss banget, lengkap smart bedroomnya  mudah dicari. Akan kembali lg jika ke bali. Sukses selalu astera villa canggu 🧡",5
29, Astera Resort Canggu by Ini Vie Hospitality,pengalaman honeymoon bersama astera villa canggu sangat berkesan dan memuaskan dari awal (check in)  kedatangan sampai akhir kepulangan (check out) . Saya menginap 3 hari 2 malam terasa kurang . Dar semua pelayanan yang di berikan sangat berkesan,5
30, Astera Resort Canggu by Ini Vie Hospitality,"Pengalaman staycation yang sangat mengesankan sekali, staff ramah ramah. Menyediakan minibar, king size bed danpemandanvan sawah dari main pool. Tempat strategis juga dan rest favorite Hoi ann dan samadi rest.",5
31, Astera Resort Canggu by Ini Vie Hospitality,"Villa yg keren dan menarik, semua staffnya sangat ramah dan saling membantu, dekat dengan berbagai tempat seperti restauran dan beach club, makanan yg disediakan juga menarik dan bervariasi, cocok untuk honeymoon couples",5
32, Astera Resort Canggu by Ini Vie Hospitality,"Pelayanannya bagus, tmptnya nyaman dan bersih, massagenya jg okee.. acnya dingin, peralatan jg lengkap ada mircrowave, kulkas mini.. sabun shampo conditioner jg ada lengkap dehh pokoknya nyaman full apalagi staff nya yg ramah🥰",5
33, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bagus, fasilitasnya juga dilengkapi dengan Alexa yang sangat membantu. Mereka juga memiliki fasilitas Mainpool yang memiliki view sawah jadi cocok banget untuk foto-foto disana. Kak Puspita, kak Trisna dan kak Ayu sangat membantu sekali melayani kita.See you Astera kita pasti balik lagii✨",5
34, Astera Resort Canggu by Ini Vie Hospitality,"Konsep villa yang sangat modern asthetic dan romantis bener bener memberikan kenyamanan kami menginap disini,kami rekomendasikan untuk pasangan yang mencari tempat dengan suasana nyaman dan romantis.come to astera canggu",5
35, Astera Resort Canggu by Ini Vie Hospitality,Baru pertama kali ke Bali di Astera Canggu ternyata villanya bagus bangett. Kamarnya private pool dan jacuzzi jadinya betah banget seharian di kamar. Disana juga dekat dengan restoran dan cafe jadinya gampang deh nyari tempat nongkrong.Kak Puspita dan Kak Ayu sangat membantu sekali.Terimakasih Astera Canggu:),5
36, Astera Resort Canggu by Ini Vie Hospitality,"Planning dari jauh jauh hari akhirnya terbayarkan juga liburan di Bali dan tujuan pertama menginap di Astera Canggu, staff ramah bangett dan the bestt service. Breakfast taste oke , apalagi poolnya yang bersih thanks mb Trisna sangat well handle selama stay. will come back soon 🤍",5
37, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bersih dan nyaman, fasilitas disediakan minibar,room service,private pool dan jacuzzi,Smart TV, Smart Home, Best recommended villa in Canggu. Staff ramah ka ayu dan ka trisna thank you so much",5
38, Astera Resort Canggu by Ini Vie Hospitality,"Kami stay hanya 2 malam disini, kamar yg nyaman dan fasilitas yg lengkap, staff yg ramah thank you mb ayu udh bantu kami saat check in pertama dan mb puspita yg bantu pada saat check out. Pastinya kami akan kembali kesini",5
39, Astera Resort Canggu by Ini Vie Hospitality,Villanya bagus bangett suka banget stay disini staffnya juga ramah banget kak Puspita dan Kak Ayu sangat membantu sekali. Fasilitasnya juga sangat lengkap ada mainpool juga yang dilengkapi view sawah dan juga ada ruangan SPA,5
40, Astera Resort Canggu by Ini Vie Hospitality,"Amazing place,walaupun sehari tapi ini great service dari awal datang sampai checkout pengalaman yang tidak pernah terlupakan dengan pasangan,thankyou buat staff yang sudah memberikan service terbaiknya triyo dan ayu,sangat senang bgt,villa rekomendasi dan strategis",5
41, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bagus banget sejukk suka bangett stay disini, selain mereka memiliki private pool dan jacuzzi ternyata mereka juga memiliki mainpool yang memiliki view sawah jadinya kita bisa foto-foto disana. Kak Ayu, kak Puspita dan Kak Trisna sangat membantu sekali jadi makin betah stay disini. Pasti bakal balik lagi deh ke Astera Canggu.",5
42, Astera Resort Canggu by Ini Vie Hospitality,"Kamar yg nyaman dan staff yg sangat mebantu, dan ada penyewaan sepeda motor juga, makasih mb puspita udh bantu cariin motor untuk disewa, selain itu mereka juga ada main pool yg gede bisa pual main di poolnya thank you",5
43, Astera Resort Canggu by Ini Vie Hospitality,"Saya bareng istri saya honeymoon divilla ini terasa sangat menyenangkan, pelayanan dan staff sangat ramah. Kamar didekor sangat romantis sesuai permintaan, sarapan makanan pas di lidah dan enak. Terima kasih asteraa",5
44, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bagus suasananya juga adem banget suka banget sama villa nya, dilengkapi juga dengan Alexa jadinya lebih gampang melakukan aktifitas. Kak Ayu dan kak Puspita membantu banget terimakasih astera kapan-kapan kita pasti akan balik lagi. See you",5
45, Astera Resort Canggu by Ini Vie Hospitality,"staff nya ramahh bgtt, pelayanannya jugaa baguss, nyaman bgtt stay di sini, disini juga dilengkapi dengan Alexa jadi lebih mudah dalam melakukan kegiatan. Ada mainpool nya juga jadi kalau kamar kalian private pool bisa foto-foto di sawahnya dengan view ricefield view",5
46, Astera Resort Canggu by Ini Vie Hospitality,"Kamarnya bagus, suasana divilla juga nyaman dan staffnya sangat membantu, mereka juga ada pelayanan laundry, maksih untuk mb puspita handle check out dengan baik. Next bakalan balik lagi kesini, kamarnya juga dan menyenangkan",5
47, Astera Resort Canggu by Ini Vie Hospitality,"Dapat rekomendasi dari teman-teman dan keluarga untuk honeymoon ternyata bagus banget villanya,sejuk dan juga bersih. Fasilitasnya juga lengkap menggunakan alexa dan ada SPA juga. Ada floating tray juga untuk breakfastnya jadi bisa breakfast di poolnya.",5
48, Astera Resort Canggu by Ini Vie Hospitality,"Villa nya nyaman,bersih,tenang,wangi Pertama kali menginap di sini dan ingin kembali lagi semoga di kesempatan berikut nya bisa kembali lagi dan staff nya ramah banget, sangat membantu Selama stay di sini",5
49, Astera Resort Canggu by Ini Vie Hospitality,"Pertama kali menginap di villa ini ternyata villanya bagus, desainnya unik dan tempatnya nyaman dan sejuk. Divilla ini selain ada private pool ternyata ada main poolnya juga bisa sunsetan disana. Recommend banget deh villa ini kalian harus coba!",5
50, Astera Resort Canggu by Ini Vie Hospitality,"Villanya bersih dan nyaman, tempatnya strategis dekat pantai berjarak lima menit juga staff - staffnya ramah dan selalu membantu. Sangat recommend untuk para hunymooner. Fasilitasnya lengkap dengan alexa dengan smartform",5
51, Astera Resort Canggu by Ini Vie Hospitality,"Kamar yang nyaman dan fasilitas yg lengkap, selain itu juga ada spa roomnya serta infinity pool yg keren. Bisa lihat sunset di sana. Kamarnya cukup luas. Dan staff yg sangat membantu dan ramah. Kita akan balik kesini lagi",5
52, Astera Resort Canggu by Ini Vie Hospitality,"Tempat menginap yang memberikan pengalaman menginap luar biasa ,dengan kamar privasi dan kolam serta jacuzzy yang sangat nyaman digunakan,memiliki Staff yang ramah ,selain itu memiliki public pool dengan pemandangan sawah dan Sunset di sore hari.",5
53, Astera Resort Canggu by Ini Vie Hospitality,"Kamarnya bagus, bersih fasilitasnya oke staffnya juga oke dan ramah ramah, kami hanya tinggal 1 malam saja disini, thank you untuk semua pelayanannya yg sangat memuaskan pasti bakalan balik lagi kesini",5
54, Astera Resort Canggu by Ini Vie Hospitality,"Booking villa ini untuk liburan bersama keluarga dan dapet rekomendasi dari teman, ternyata villa nya bagus banget, nyaman, dan sejuk. Fasilitas nya juga lengkap jadi tidak perlu khawatir. Staffnya juga friendly. Wajib di coba nih",5
55, Astera Resort Canggu by Ini Vie Hospitality,"Kami tinggak disini selama 2 malam, kamarnya bersih dan nyaman, staffnya ramah dn membantu. Selain itu banyak tempat menarik disini dn ada bnyak restaurant di dekat disini. Bisa liat sunset juga di area main pool",5
56, Astera Resort Canggu by Ini Vie Hospitality,"Villanya sangat nyaman dan sangat mudah untuk menemukan tempat makan yang recommend si canggu serta dekat pantai. Villanya keren dan ada pemandangan sawahnya, pelayanan staff ramah .Akan kembali tentunya.",5
