,hotel,review,stars
20, Kuwarasan A Pramana Experience Ubud,"Hotel yang damai di antara sawah-sawah, dengan udara yang sejuk dan pelayanan yang ramah. Kamar bersih dan luas, tidak perlu takut nyamuk karena ada kelambu, untuk sarapan juga enak. Worth the price 👍 And we will come back again ❤",5
21, Kuwarasan A Pramana Experience Ubud,"Kami stay d room 811, anak-anak suka. Staff semua sangat ramah. Pelayanan, makanan, fasilitas, view disekitar resort semua baik. Walau cuma sebentar tapi sangat berkesan. Pasti akan kembali lagi. Thankyou kuwarasan",5
22, Kuwarasan A Pramana Experience Ubud,"Senang sekali menginap di kuwarasan, fasilitasnya lengkap dan terawat, cocok untuk tempat berlibur dan bagus untuk berfoto, staffnya ramah ramah, semoga dilain kesempatan saya bisa menginap lagi di kuwarasan ubud",5
23, Kuwarasan A Pramana Experience Ubud,"Tempat yang sangat indah untuk dikunjungi bersama pasangan atau keluarga hotelnya  sangat bersih, staffnya ramah, dan pemandangan sawahnya sangat indah ,kamarnya sangat bersih dan makananya enak sekali",5
24, Kuwarasan A Pramana Experience Ubud,"Hotel yg menyediaakn pemndngn yg sangt bagus. Staff Ramah, pelayanan amat sangt baik, bakaln betah stay disini pokoknya. Hotel nya sangt cocok buat Santi karena keindahan Alam yang sangat bagus Dan udara yang sejuk. Pokoknya the best",5
25, Kuwarasan A Pramana Experience Ubud,"Senang banget bisa staycation di Kuwarsan, pelayanannya ramah, menerapkan protokol kesehatan yang sangat baik, kamarnya luas dengan fasilitas yang lengkap serta pemandangan yang sangat menarik. Recommended banget. Thank you Kuwarasan",5
26, Kuwarasan A Pramana Experience Ubud,"Seneng banget bisa staycation di kuwarasan Ubud. Pemandananya luar biasa, banyak tempat yang intragaramable. Spa, restaurant, gym sungguh luar biasa.  Lovely place and helpful staff. I'll come back....",5
27, Kuwarasan A Pramana Experience Ubud,"Pelayanan ramah dan sudah menerapkan protokol kesehatan . Lokasi yang sangat tenang dan jauh dari keramaian namun strategis. Fasilitas mewah dan lengkap, ada  SPA, restoran, gym dan kolam renang . Untuk room nya sangat lengkap , estetik dan nyaman. Menu di restorannya juga enak-enak .. Gak sabar untuk staycation lagi disini , ehhehee..",5
28, Kuwarasan A Pramana Experience Ubud,"Hotel ini menyuguhkan pemandangan alam yang luar biasa. Disamping tidak terlalu mahal, dengan fasilitas luar biasa, senang sekali dengan tempat ini. Selain itu kamarnya juga cukup luas dengan suasana tradisional classic. Luar biasa. Siapapun akan senang staycation disini",5
29, Kuwarasan A Pramana Experience Ubud,"Tempat nyaman sekali, view sawah nya bagus. Pelayanan nya sangat ramah. Makanan dan minumannya juga enak. Paaasss buat kalian yg mau menikmati indahnya Ubud. Harga promo cukup kompetitif. Atmosphere pedesaan yg indah.",5
