,hotel,review,stars
20,The Sankara Suite & Villas By Pramana,"Kamarnya nyaman, pelayanannya ramah dan baik, makanannya enak, sangat rekomen untuk tempat menginap saat berlibur ke Ubud. spa nya oke sekali. Smua staff ramah2 dan helpful .definetely will come back again to Sankara.",5
21,The Sankara Suite & Villas By Pramana,Suasana tenang dan nyaman di lingkungan vila membuat regenerasi energi kami. Sejenak mundur dari keramaian dan kebisingan. Rekomended menginap disini. Bahagia selalu menyertai. Tuhan memberkati....🙏🏻🙏🏿🙏,4
22,The Sankara Suite & Villas By Pramana,menginap satu malam di Sankara Villa Suite - river pool suite rasanya masih belum puas 😆😆 the hospitality beyond my expectation!  menginap disini benar2 tidak perlu memikirkan perlengkapan mandi karena sudah disediakan dan terpakai bahkan soap foam untuk bathub pun sudah ada.  makanannya enaaak dan murah untuk level Villa bintang 4!!  suatu saat saya dan keluarga akan kembali ke Ubud untuk stay di Sankara ❤️  terima kasih Sankara Family 🙏🏻,5
23,The Sankara Suite & Villas By Pramana,"2 hari di sini berasa nyaman banget, staf ramah, dapet welcome drink, sarapan enak, kamar cozy, view nya juga mantep, anak ditawarin oleh salah satu staf untuk ngasi makan ikan dan jadinya seneng banget",5
24,The Sankara Suite & Villas By Pramana,"Tempat nyaman banget, kamarnya luas, makanannya enak, pelayanannya memuaskan dan sangat recommended untuk staycation atau honeymoon di sini, spanya juga enak, ada bonus foto2 juga, hospitality memuaskan.",5
25,The Sankara Suite & Villas By Pramana,"Vila yg sangat istimewa dan recomended skali,staff ramah dan tempatx bersih serta nyaman,hnya breakfestx menu terbatas tp secara all in tooopp markotop...next time berkunjung ke bali pasti nginap di sini",5
26,The Sankara Suite & Villas By Pramana,"Pemandangan kamar sangat bagus, view valley dan river pelayanan sangat ramah dan helpful garden dan poolnya jugaa bagus kamar dengan interior yg lux , ada balkon nya luas  juga dengan view garden yg bagus love it",5
27,The Sankara Suite & Villas By Pramana,"kami bermalam di Srayu, tempat paling bawah, berdampingan dengan pepohonan dan private pool yang nyaman. Sangat baik untuk beristirahat dan menulis. Semoga mendapat kesempatan kembali. Mohon wifi diperkuat",5
28,The Sankara Suite & Villas By Pramana,"Pelayanan sangat memuaskan, dari parkir, lobby sampai kamar.. Semua Karyawan  sangat ramah, semua memberikan senyum salam dan sapa dari awal cek in sampai cek out.. Kamar bersih, dan bagus..   Pasti akan datang kembali ke Sankara Suite❤️",5
29,The Sankara Suite & Villas By Pramana,"Petugas ramah, layanan bagus, view menarik,cocok untuk foto-foto, suasana tenang, kolam renang bagus, tempat spa keren , suara arus sungai nya bikin suasana lebih mantap,  kamar luas, apalagi jika saat ke sana pada saat tanaman padi menguning menambah spot foto",5
30,The Sankara Suite & Villas By Pramana,"pelayanan ramah dan baik, tempat sangat nyaman, sejuk, bersih, pemandangannya bagus dengan view hutan di belakang villa, fasilitasnya sangat lengkap, hanya kurang sandal untuk di kamar, selebihnya cukup baik dan menarik",5
31,The Sankara Suite & Villas By Pramana,"Pengalaman yg luar biasa bisa staycation di Sankara Suites and Villa, tempatnya ubud bgt dan nyamaaann bgt. Stafnya ramah bgt dan helpfull bgt mreka selalu mengusahakan apa aja yg kita butuhin. Pokoknya semuanya keren BGT. We'll be back again ASAP.",5
